"texto","categoria"
"Asunto: Comunicado rectoral. Apreciada comunidad universitaria, el rector se permite informar nuevas disposiciones institucionales para el semestre 2026-2.","anuncio"
"Asunto: Hackathon Pascual Bravo 2026. Se abren inscripciones para el Hackathon institucional. Premios para los tres primeros lugares. Fecha: 2 y 24 de febrero.","evento"
"Asunto: Nueva tarea en Canvas - Ingeniería de Software. Apreciado estudiante, el docente Juan Pablo Vélez ha publicado una nueva actividad para la materia Ingeniería de Software. Fecha límite de entrega: sábado 2 de enero. Por favor revisar la guía adjunta.","tarea"
"Asunto: Charla de emprendimiento. Egresados destacados del Pascual Bravo compartirán sus experiencias el viernes 11 en el auditorio. Entrada libre.","evento"
"Asunto: Notas sustentación proyecto. Las notas de la sustentación del proyecto integrador fueron publicadas por el profesor Beatriz Elena Ruiz.","nota"
"Asunto: Reconocimiento liderazgo. La oficina de Bienestar le reconoce por su destacado liderazgo estudiantil durante el periodo 2026-1. Felicitaciones.","logro"
"Asunto: Actualización reglamento estudiantil. La Vicerrectoría Académica comunica modificaciones al reglamento estudiantil. Vigencia desde 2 de enero.","anuncio"
"Asunto: Suspensión de clases. La Institución Universitaria Pascual Bravo informa que el día lunes 12 de septiembre no habrá actividades académicas debido a día festivo. Las clases se reprogramarán.","anuncio"
"Asunto: Recordatorio entrega Emprendimiento. Recuerda que la entrega del taller 8 de Emprendimiento vence este jueves. Sube tu trabajo en SICAU antes de las 11:59 PM. Atentamente, Hernán Darío Pérez.","tarea"
"Asunto: Feria de prácticas profesionales. La oficina de Extensión invita a la Feria de Prácticas Profesionales 2027 con la participación de empresas como ISA, MercadoLibre y otras.","evento"
"Asunto: Nueva tarea en Microsoft Teams - Ética Profesional. Apreciado estudiante, el docente Paula Andrea Cano ha publicado una nueva actividad para la materia Ética Profesional. Fecha límite de entrega: lunes 3 de septiembre. Por favor revisar la guía adjunta.","tarea"
"Asunto: Tarea Moodle - Algebra Lineal. Se habilitó en Moodle la tarea sobre fluidos. Tienen hasta el sábado para resolverla. Solo un intento permitido.","tarea"
"Asunto: Mantenimiento del campus. El bloque C estará cerrado el miércoles por mantenimiento eléctrico. Las clases se trasladarán al bloque D.","anuncio"
"Asunto: Feria del libro académico. Se realizará la Feria del Libro Académico con descuentos especiales en libros técnicos y de ingeniería.","evento"
"Asunto: Evento de bienvenida primer semestre. La Institución da la bienvenida a los nuevos estudiantes el próximo miércoles con actividades de integración.","evento"
"Asunto: Torneo deportivo interfacultades. Inscripciones abiertas para el torneo deportivo interfacultades en disciplinas como fútbol, voleibol y tenis de mesa.","evento"
"Asunto: Convocatoria intercambio académico Italia. La oficina de Internacionalización del Pascual Bravo invita a participar en la convocatoria de intercambio con universidades de Italia para el periodo 2027-1.","intercambio"
"Asunto: Aviso importante - Pagos. Recordatorio: el plazo para el pago de matrícula del periodo 2026-1 vence el 23 de abril.","anuncio"
"Asunto: Notas práctica laboratorio. Las calificaciones de las prácticas de laboratorio de Modelado 3D fueron publicadas en Microsoft Teams.","nota"
"Asunto: Encuesta clima organizacional. La oficina de Talento Humano realiza encuesta sobre clima organizacional. Tu participación es voluntaria pero valiosa.","otro"
"Asunto: Curso de extensión. La Institución ofrece curso de extensión en salud mental. Inscripciones abiertas para estudiantes y comunidad externa.","otro"
"Asunto: Workshop data science. Workshop intensivo de data science con casos reales del sector. Sábado 25 de febrero, de 8 AM a 5 PM.","evento"
"Asunto: Cuestionario Resistencia de Materiales. Cuestionario disponible en Moodle sobre los temas de termodinámica. Fecha límite: miércoles a las 11:59 PM.","tarea"
"Asunto: Encuesta de satisfacción. Apreciado estudiante, dedique 5 minutos a responder la encuesta de satisfacción institucional. Su opinión es muy importante para nosotros.","otro"
"Asunto: Cuestionario Programación I. Cuestionario disponible en Moodle sobre los temas de circuitos RLC. Fecha límite: miércoles a las 11:59 PM.","tarea"
"Asunto: Entrega informe final Inglés II. Profesor Andrés Felipe Quintero recuerda que el informe final debe entregarse impreso y digital antes del 28 de septiembre.","tarea"
"Asunto: Reciclaje campus. Únete al programa de reciclaje del Pascual Bravo. Puntos ecológicos disponibles en todos los bloques.","otro"
"Asunto: Servicio de transporte. La ruta universitaria modifica su recorrido a partir del 15 de diciembre. Consulta los nuevos paraderos.","otro"
"Asunto: Rueda de negocios estudiantil. Oportunidad para estudiantes emprendedores: rueda de negocios con inversionistas el 21 de marzo.","evento"
"Asunto: Cambio de aula Programación I. La clase de Programación I con el profesor Luisa Fernanda Ríos se traslada al aula B244 a partir de la próxima sesión.","anuncio"
"Asunto: Mención honorífica. El consejo académico le otorga mención honorífica por su trabajo de grado titulado 'Sistema de energías renovables'.","logro"
"Asunto: Selección lista de honor. Hemos publicado la lista de honor del semestre y usted aparece en ella. Felicitaciones por su excelencia académica.","logro"
"Asunto: Paro académico. Se informa a la comunidad estudiantil que se ha decretado paro académico por jornada institucional. Las clases se reanudarán el 11 de mayo.","anuncio"
"Asunto: Programa de movilidad - Becas Carolina. La beca Becas Carolina financia estudios de pregrado en universidades de Japón. Postulación abierta.","intercambio"
"Asunto: Resultado parcial Máquinas Eléctricas. Estudiante, el resultado de tu parcial 4 de Máquinas Eléctricas ya está cargado. Profesor Mónica Bedoya.","nota"
"Asunto: Reconocimiento aporte investigación. El comité de investigación reconoce su aporte sobresaliente al semillero de matemáticas aplicadas. Continúe con ese excelente trabajo.","logro"
"Asunto: Felicitaciones por excelencia académica. Estimado estudiante, en nombre del consejo académico le felicitamos por obtener el mejor promedio del semestre en Ingeniería Eléctrica. Su esfuerzo es ejemplar.","logro"
"Asunto: Nueva política de asistencia. La facultad informa que se aplicará nueva política de asistencia. La inasistencia superior al 20% causa pérdida automática de la materia.","anuncio"
"Asunto: Cambio de aula Gestión de Proyectos. La clase de Gestión de Proyectos con el profesor Mónica Bedoya se traslada al aula A123 a partir de la próxima sesión.","anuncio"
"Asunto: Cambio de modalidad clases. Las clases de Física II pasan a modalidad virtual a partir del 12 de marzo hasta nuevo aviso.","anuncio"
"Asunto: Torneo deportivo interfacultades. Inscripciones abiertas para el torneo deportivo interfacultades en disciplinas como fútbol, voleibol y tenis de mesa.","evento"
"Asunto: Beca DAAD para Alemania. La beca DAAD ofrece la posibilidad de estudiar un semestre en universidades alemanas. Postulaciones hasta el 20 de octubre.","intercambio"
"Asunto: Invitación: Conferencia de blockchain. El Pascual Bravo invita a toda la comunidad estudiantil a la conferencia 'Transformación digital en la industria' el miércoles 10 de septiembre a las 1:00 AM en el auditorio principal.","evento"
"Asunto: Beca Chevening disponible. Se encuentra abierta la convocatoria para la beca Chevening dirigida a estudiantes destacados que deseen estudiar en Argentina. Plazo: 1 de febrero.","intercambio"
"Asunto: Intercambio virtual internacional. Programa de intercambio virtual con universidades de Holanda. No requiere viajar, certificación internacional.","intercambio"
"Asunto: Programa Erasmus+ 2027. Convocatoria abierta para movilidad académica en universidades europeas mediante el programa Erasmus+. Cupos limitados.","intercambio"
"Asunto: Calificación publicada - Algebra Lineal. Se ha publicado tu calificación del parcial 3 de Algebra Lineal. Puedes consultarla ingresando a SICAU con tu usuario institucional.","nota"
"Asunto: Convocatoria gobierno España. El gobierno de España ofrece becas para estudios de pregrado. Beneficiarios: estudiantes con promedio superior a 4.0.","intercambio"
"Asunto: Mantenimiento del campus. El bloque E estará cerrado el miércoles por mantenimiento eléctrico. Las clases se trasladarán al bloque D.","anuncio"
"Asunto: Pasantía investigación exterior. Convocatoria de pasantías de investigación en Portugal para estudiantes de últimos semestres de ingeniería.","intercambio"
"Asunto: Movilidad académica con MIT. Oportunidad única: programa de movilidad académica con el MIT. Selección por mérito académico y nivel de inglés.","intercambio"
"Asunto: Paro académico. Se informa a la comunidad estudiantil que se ha decretado paro académico por asamblea estudiantil. Las clases se reanudarán el 18 de agosto.","anuncio"
"Asunto: Selección lista de honor. Hemos publicado la lista de honor del semestre y usted aparece en ella. Felicitaciones por su excelencia académica.","logro"
"Asunto: Conferencia magistral - Inteligencia Artificial. Conferencia magistral con expositor invitado de Argos. Tema: 'El futuro de la IA en Colombia'. Cupo limitado.","evento"
"Asunto: Mantenimiento del campus. El bloque E estará cerrado el lunes por mantenimiento eléctrico. Las clases se trasladarán al bloque D.","anuncio"
"Asunto: Comunicado rectoral. Apreciada comunidad universitaria, el rector se permite informar nuevas disposiciones institucionales para el semestre 2027-1.","anuncio"
"Asunto: Modificación calendario académico. El calendario académico fue modificado. Nueva fecha de finalización del semestre: 19 de febrero.","anuncio"
"Asunto: Notas talleres Estadística. El profesor Alexander Marín cargó las notas de los talleres del semestre. Revísalas en SICAU.","nota"
"Asunto: Atención psicológica gratuita. Bienestar Universitario ofrece atención psicológica gratuita a estudiantes. Solicita tu cita en la oficina.","otro"
"Asunto: Encuesta de satisfacción. Apreciado estudiante, dedique 5 minutos a responder la encuesta de satisfacción institucional. Su opinión es muy importante para nosotros.","otro"
"Asunto: Calificación habilitación Termodinámica. Estudiante, tu calificación de la habilitación de Termodinámica fue publicada. Consulta SICAU.","nota"
"Asunto: Foro académico Inteligencia Artificial. La facultad de ingenierías organiza foro académico sobre Inteligencia Artificial. Participación de docentes y estudiantes invitados.","evento"
"Asunto: Taller 6 - Investigación de Operaciones. Buenas tardes, en SICAU encuentran el taller número 6 correspondiente a la unidad de recursividad. Entrega individual antes del martes 28 de febrero.","tarea"
"Asunto: Inauguración laboratorio. Acto de inauguración del nuevo laboratorio de blockchain. Asistencia de directivos, docentes y estudiantes destacados.","evento"
"Asunto: Calificación proyecto final. Tu nota del proyecto final de Termodinámica ya está disponible. Comentarios y retroalimentación en Moodle.","nota"
"Asunto: Resultado examen supletorio. El resultado del examen supletorio de Investigación de Operaciones ya fue cargado al sistema académico.","nota"
"Asunto: Calificación publicada - Machine Learning. Se ha publicado tu calificación del parcial 4 de Machine Learning. Puedes consultarla ingresando a SICAU con tu usuario institucional.","nota"
"Asunto: Notas sustentación proyecto. Las notas de la sustentación del proyecto integrador fueron publicadas por el profesor Paula Andrea Cano.","nota"
"Asunto: Modificación calendario académico. El calendario académico fue modificado. Nueva fecha de finalización del semestre: 12 de mayo.","anuncio"
"Asunto: Notas talleres Cálculo III. El profesor Natalia Zapata cargó las notas de los talleres del semestre. Revísalas en SICAU.","nota"
"Asunto: Felicitaciones por excelencia académica. Estimado estudiante, en nombre del consejo académico le felicitamos por obtener el mejor promedio del semestre en Ingeniería Electrónica. Su esfuerzo es ejemplar.","logro"
"Asunto: Horario biblioteca extendido. Durante temporada de exámenes, la biblioteca extiende su horario hasta las 10 PM de lunes a viernes.","otro"
"Asunto: Intercambio virtual internacional. Programa de intercambio virtual con universidades de Italia. No requiere viajar, certificación internacional.","intercambio"
"Asunto: Quiz programado Cálculo III. Recordatorio: el próximo martes se realizará el quiz 2 de Cálculo III. Temas a evaluar: derivadas. Material de apoyo disponible en Canvas.","tarea"
"Asunto: Solicitud certificado. Para solicitar tu certificado de notas, ingresa a SICAU y radica la solicitud. Tiempo de respuesta: 5 días hábiles.","otro"
"Asunto: Quiz programado Desarrollo Web. Recordatorio: el próximo viernes se realizará el quiz 7 de Desarrollo Web. Temas a evaluar: termodinámica. Material de apoyo disponible en Microsoft Teams.","tarea"
"Asunto: Pasantía investigación exterior. Convocatoria de pasantías de investigación en Australia para estudiantes de últimos semestres de ingeniería.","intercambio"
"Asunto: Actividad pendiente en el portal estudiantil. Se le recuerda que tiene actividades pendientes por entregar en Termodinámica. Por favor revisar el cronograma actualizado.","tarea"
"Asunto: Reporte de notas semestre. El reporte oficial de notas del semestre ya está disponible para descarga en el portal estudiantil.","nota"
"Asunto: Calificación habilitación Inglés I. Estudiante, tu calificación de la habilitación de Inglés I fue publicada. Consulta SICAU.","nota"
"Asunto: Quiz programado Sistemas Operativos. Recordatorio: el próximo martes se realizará el quiz 5 de Sistemas Operativos. Temas a evaluar: fluidos. Material de apoyo disponible en Moodle.","tarea"
"Asunto: Ceremonia de grados. Invitación a la ceremonia de grados del periodo 2026-1. Fecha: 19 de septiembre, 10:00 AM, Teatro Pablo Tobón Uribe.","evento"
"Asunto: Programa salud estudiantil. Inscríbete en el programa de salud estudiantil. Chequeos médicos gratuitos en bienestar.","otro"
"Asunto: Feria del libro académico. Se realizará la Feria del Libro Académico con descuentos especiales en libros técnicos y de ingeniería.","evento"
"Asunto: Movilidad académica con MIT. Oportunidad única: programa de movilidad académica con el MIT. Selección por mérito académico y nivel de inglés.","intercambio"
"Asunto: Quiz programado Desarrollo Web. Recordatorio: el próximo viernes se realizará el quiz 4 de Desarrollo Web. Temas a evaluar: termodinámica. Material de apoyo disponible en Moodle.","tarea"
"Asunto: Nueva política de asistencia. La facultad informa que se aplicará nueva política de asistencia. La inasistencia superior al 20% causa pérdida automática de la materia.","anuncio"
"Asunto: Sustentación proyecto Mecánica de Materiales. La sustentación del proyecto de Mecánica de Materiales será el 16 de septiembre. Cada grupo tendrá 15 minutos para exponer.","tarea"
"Asunto: Calificación publicada - Dibujo Técnico. Se ha publicado tu calificación del parcial 3 de Dibujo Técnico. Puedes consultarla ingresando a SICAU con tu usuario institucional.","nota"
"Asunto: Notas finales Constitución Política. Las notas finales de Constitución Política ya están disponibles en SICAU. Plazo para reclamos: 3 días hábiles después de la publicación.","nota"
"Asunto: Primer lugar concurso. Su equipo obtuvo el primer lugar en el concurso de diseño representando a la institución. Felicitaciones.","logro"
"Asunto: Programa salud estudiantil. Inscríbete en el programa de salud estudiantil. Chequeos médicos gratuitos en bienestar.","otro"
"Asunto: Nueva tarea en el portal estudiantil - Ergonomía. Apreciado estudiante, el docente Carlos Restrepo ha publicado una nueva actividad para la materia Ergonomía. Fecha límite de entrega: lunes 25 de abril. Por favor revisar la guía adjunta.","tarea"
"Asunto: Inicio de matrículas 2027-1. La oficina de Registro y Control Académico informa que las matrículas para el periodo 2027-1 inician el 2 de abril.","anuncio"
"Asunto: Notas finales Ingeniería de Software. Las notas finales de Ingeniería de Software ya están disponibles en SICAU. Plazo para reclamos: 3 días hábiles después de la publicación.","nota"
"Asunto: Promedio acumulado actualizado. Tu promedio acumulado fue actualizado tras el cierre del periodo. Consulta tu situación académica en SICAU.","nota"
"Asunto: Workshop diseño UX. Workshop intensivo de diseño UX con casos reales del sector. Sábado 22 de junio, de 8 AM a 5 PM.","evento"
"Asunto: Paro académico. Se informa a la comunidad estudiantil que se ha decretado paro académico por mantenimiento general. Las clases se reanudarán el 10 de febrero.","anuncio"
"Asunto: Cambio de horario. Comunicado oficial: el horario de Algebra Lineal cambia a partir de la próxima semana. Nuevo horario: jueves de 10:00 AM a 3:00 PM.","anuncio"
"Asunto: Selección representante. Ha sido seleccionado para representar al Pascual Bravo en el congreso nacional de estudiantes de ingeniería. Felicitaciones.","logro"
"Asunto: Cambio plan estudios. Recordatorio: si cambiaste de plan de estudios, valida tus materias en la oficina de Registro y Control.","otro"
"Asunto: Suspensión actividades clima. Por condiciones climáticas adversas, las actividades académicas del sábado se suspenden. Reprogramación pendiente.","anuncio"
"Asunto: Requisitos de grado actualizados. Los requisitos para optar al título de Tecnología en Sistematización de Datos han sido actualizados. Consulta los nuevos lineamientos en la oficina de Registro.","anuncio"
"Asunto: Mantenimiento del campus. El bloque C estará cerrado el jueves por mantenimiento eléctrico. Las clases se trasladarán al bloque B.","anuncio"
"Asunto: Movilidad académica con MIT. Oportunidad única: programa de movilidad académica con el MIT. Selección por mérito académico y nivel de inglés.","intercambio"
"Asunto: Evento de bienvenida primer semestre. La Institución da la bienvenida a los nuevos estudiantes el próximo jueves con actividades de integración.","evento"
"Asunto: Requisitos de grado actualizados. Los requisitos para optar al título de Tecnología Mecánica han sido actualizados. Consulta los nuevos lineamientos en la oficina de Registro.","anuncio"
"Asunto: Taller 4 - Diseño Mecánico. Buenas tardes, en SICAU encuentran el taller número 4 correspondiente a la unidad de POO. Entrega individual antes del miércoles 27 de abril.","tarea"
"Asunto: Movilidad estudiantil internacional. La Institución informa que la convocatoria de movilidad estudiantil hacia Italia para el semestre 2026-2 ya está abierta.","intercambio"
"Asunto: Material disponible biblioteca. Nuevo material bibliográfico disponible sobre movilidad en la biblioteca. Aprovecha estos recursos para tus proyectos.","otro"
"Asunto: Mantenimiento del campus. El bloque E estará cerrado el jueves por mantenimiento eléctrico. Las clases se trasladarán al bloque D.","anuncio"
"Asunto: Intercambio Fulbright EE.UU. El programa Fulbright abre convocatoria para estudiantes colombianos. Aplica antes del 23 de febrero.","intercambio"
"Asunto: Programa de tutorías. La oficina de Bienestar ofrece tutorías gratuitas en Estadística. Inscríbete antes del 19 de junio.","otro"
"Asunto: Notas sustentación proyecto. Las notas de la sustentación del proyecto integrador fueron publicadas por el profesor Hernán Darío Pérez.","nota"
"Asunto: Intercambio virtual internacional. Programa de intercambio virtual con universidades de Canadá. No requiere viajar, certificación internacional.","intercambio"
"Asunto: Entrega proyecto integrador. Recordatorio importante: la primera entrega del proyecto integrador de Ingeniería de Software es este miércoles 27 de agosto. Subir avance en Microsoft Teams.","tarea"
"Asunto: Entrega informe final Emprendimiento. Profesor Sandra Milena López recuerda que el informe final debe entregarse impreso y digital antes del 22 de febrero.","tarea"
"Asunto: Evento cultural - Festival de música. La oficina de Bienestar invita al Festival de Música del Pascual Bravo. Bandas estudiantiles, entrada libre.","evento"
"Asunto: Notas talleres Inglés III. El profesor Ana Maria Gómez cargó las notas de los talleres del semestre. Revísalas en SICAU.","nota"
"Asunto: Beca completa estudios exterior. Convocatoria para beca completa de estudios en universidades de Alemania. Cubre matrícula, manutención y tiquetes.","intercambio"
"Asunto: Nueva tarea en Canvas - Termodinámica. Apreciado estudiante, el docente Juan Pablo Vélez ha publicado una nueva actividad para la materia Termodinámica. Fecha límite de entrega: sábado 28 de febrero. Por favor revisar la guía adjunta.","tarea"
"Asunto: Invitación: Conferencia de ciberseguridad. El Pascual Bravo invita a toda la comunidad estudiantil a la conferencia 'Ingeniería para la sostenibilidad' el miércoles 20 de septiembre a las 4:00 PM en el auditorio principal.","evento"
"Asunto: Reconocimiento liderazgo. La oficina de Bienestar le reconoce por su destacado liderazgo estudiantil durante el periodo 2025-2. Felicitaciones.","logro"
"Asunto: Cambio de aula Diseño Industrial I. La clase de Diseño Industrial I con el profesor Alexander Marín se traslada al aula B134 a partir de la próxima sesión.","anuncio"
"Asunto: Resultado parcial Desarrollo Web. Estudiante, el resultado de tu parcial 3 de Desarrollo Web ya está cargado. Profesor Catalina Ospina.","nota"
"Asunto: Calificación examen final. Puedes consultar tu nota del examen final de Hidráulica y Neumática en el portal estudiantil. Cualquier reclamación debe radicarse antes del 10 de agosto.","nota"
"Asunto: Suspensión de clases. La Institución Universitaria Pascual Bravo informa que el día lunes 13 de agosto no habrá actividades académicas debido a celebración del día del maestro. Las clases se reprogramarán.","anuncio"
"Asunto: Resultado quiz Dibujo Técnico. El profesor Natalia Zapata publicó las notas del quiz 4 en Google Classroom. Revisa tu calificación.","nota"
"Asunto: Cambio de aula Inteligencia Artificial. La clase de Inteligencia Artificial con el profesor Ana Maria Gómez se traslada al aula B216 a partir de la próxima sesión.","anuncio"
"Asunto: Notas práctica laboratorio. Las calificaciones de las prácticas de laboratorio de Física I fueron publicadas en el portal estudiantil.","nota"
"Asunto: Programa de tutorías. La oficina de Bienestar ofrece tutorías gratuitas en Física I. Inscríbete antes del 26 de enero.","otro"
"Asunto: Nota disponible Mecánica de Materiales. Tu nota del trabajo de Mecánica de Materiales ya fue cargada. Consulta en el portal estudiantil. Si tienes inquietudes, contacta al profesor Hernán Darío Pérez.","nota"
"Asunto: Nueva tarea en Canvas - Programación I. Apreciado estudiante, el docente Claudia Patricia Henao ha publicado una nueva actividad para la materia Programación I. Fecha límite de entrega: martes 24 de agosto. Por favor revisar la guía adjunta.","tarea"
"Asunto: Pasantía investigación exterior. Convocatoria de pasantías de investigación en Portugal para estudiantes de últimos semestres de ingeniería.","intercambio"
"Asunto: Convocatoria monitor académico. Se abre convocatoria para monitores académicos en Máquinas Eléctricas. Beneficio económico y experiencia.","otro"
"Asunto: Convocatoria gobierno Portugal. El gobierno de Portugal ofrece becas para estudios de pregrado. Beneficiarios: estudiantes con promedio superior a 4.0.","intercambio"
"Asunto: Mantenimiento del campus. El bloque C estará cerrado el jueves por mantenimiento eléctrico. Las clases se trasladarán al bloque A.","anuncio"
"Asunto: Hackathon Pascual Bravo 2027. Se abren inscripciones para el Hackathon institucional. Premios para los tres primeros lugares. Fecha: 24 y 22 de junio.","evento"
"Asunto: Notas sustentación proyecto. Las notas de la sustentación del proyecto integrador fueron publicadas por el profesor Catalina Ospina.","nota"
"Asunto: Cambio de modalidad clases. Las clases de Ingeniería de Software pasan a modalidad virtual a partir del 2 de abril hasta nuevo aviso.","anuncio"
"Asunto: Invitación: Conferencia de diseño UX. El Pascual Bravo invita a toda la comunidad estudiantil a la conferencia 'Transformación digital en la industria' el jueves 17 de septiembre a las 2:00 AM en el auditorio principal.","evento"
"Asunto: Feria de prácticas profesionales. La oficina de Extensión invita a la Feria de Prácticas Profesionales 2027 con la participación de empresas como Ecopetrol, Tigo y otras.","evento"
"Asunto: Hackathon Pascual Bravo 2026. Se abren inscripciones para el Hackathon institucional. Premios para los tres primeros lugares. Fecha: 23 y 20 de marzo.","evento"
"Asunto: Inicio de matrículas 2026-2. La oficina de Registro y Control Académico informa que las matrículas para el periodo 2026-2 inician el 22 de enero.","anuncio"
"Asunto: Nota disponible Circuitos Eléctricos II. Tu nota del trabajo de Circuitos Eléctricos II ya fue cargada. Consulta en Microsoft Teams. Si tienes inquietudes, contacta al profesor Paula Andrea Cano.","nota"
"Asunto: Nota disponible Diseño Industrial I. Tu nota del trabajo de Diseño Industrial I ya fue cargada. Consulta en Microsoft Teams. Si tienes inquietudes, contacta al profesor Hernán Darío Pérez.","nota"
"Asunto: Selección lista de honor. Hemos publicado la lista de honor del semestre y usted aparece en ella. Felicitaciones por su excelencia académica.","logro"
"Asunto: Evento de bienvenida primer semestre. La Institución da la bienvenida a los nuevos estudiantes el próximo martes con actividades de integración.","evento"
"Asunto: Torneo deportivo interfacultades. Inscripciones abiertas para el torneo deportivo interfacultades en disciplinas como fútbol, voleibol y tenis de mesa.","evento"
"Asunto: Movilidad estudiantil internacional. La Institución informa que la convocatoria de movilidad estudiantil hacia Holanda para el semestre 2026-2 ya está abierta.","intercambio"
"Asunto: Horario biblioteca extendido. Durante temporada de exámenes, la biblioteca extiende su horario hasta las 10 PM de lunes a viernes.","otro"
"Asunto: Becas para estudios en exterior. Convocatorias internacionales 2026: estudios de posgrado en Francia. Información completa en la oficina de Internacionalización.","intercambio"
"Asunto: Inicio de matrículas 2026-2. La oficina de Registro y Control Académico informa que las matrículas para el periodo 2026-2 inician el 22 de abril.","anuncio"
"Asunto: Pasantía en el extranjero. La oficina de Internacionalización ofrece pasantías profesionales en empresas de México para estudiantes en último semestre.","intercambio"
"Asunto: Práctica de laboratorio Desarrollo Web. Estudiantes, para la próxima sesión de Desarrollo Web deben traer el preinforme de la práctica 8 sobre POO. Sin preinforme no se permite el ingreso al laboratorio.","tarea"
"Asunto: Programa de intercambio con Múnich. Estudiantes de Tecnología en Producción Industrial, abierta convocatoria de intercambio con la Universidad de Múnich. No requiere intermediario.","intercambio"
"Asunto: Hackathon Pascual Bravo 2027. Se abren inscripciones para el Hackathon institucional. Premios para los tres primeros lugares. Fecha: 12 y 28 de julio.","evento"
"Asunto: Programa Erasmus+ 2027. Convocatoria abierta para movilidad académica en universidades europeas mediante el programa Erasmus+. Cupos limitados.","intercambio"
"Asunto: Aviso importante - Pagos. Recordatorio: el plazo para el pago de matrícula del periodo 2027-1 vence el 15 de agosto.","anuncio"
"Asunto: Cuestionario Máquinas Eléctricas. Cuestionario disponible en Moodle sobre los temas de estadística inferencial. Fecha límite: lunes a las 11:59 PM.","tarea"
"Asunto: Notas práctica laboratorio. Las calificaciones de las prácticas de laboratorio de Diseño Mecánico fueron publicadas en SICAU.","nota"
"Asunto: Feria de prácticas profesionales. La oficina de Extensión invita a la Feria de Prácticas Profesionales 2027 con la participación de empresas como Bancolombia, Globant y otras.","evento"
"Asunto: Encuesta evaluación docente. Recordatorio: evalúe a sus docentes en SICAU antes del cierre del semestre. Es requisito para ver sus notas.","otro"
"Asunto: Conferencia magistral - internet de las cosas. Conferencia magistral con expositor invitado de Ecopetrol. Tema: 'Ingeniería para la sostenibilidad'. Cupo limitado.","evento"
"Asunto: Atención psicológica gratuita. Bienestar Universitario ofrece atención psicológica gratuita a estudiantes. Solicita tu cita en la oficina.","otro"
"Asunto: Resultado parcial Diseño Mecánico. Estudiante, el resultado de tu parcial 1 de Diseño Mecánico ya está cargado. Profesor Natalia Zapata.","nota"
"Asunto: Programa de intercambio con Roma. Estudiantes de Ingeniería Mecánica, abierta convocatoria de intercambio con la Universidad de Roma. No requiere intermediario.","intercambio"
"Asunto: Actividad pendiente en Moodle. Se le recuerda que tiene actividades pendientes por entregar en Inglés I. Por favor revisar el cronograma actualizado.","tarea"
"Asunto: Reporte de notas semestre. El reporte oficial de notas del semestre ya está disponible para descarga en el portal estudiantil.","nota"
"Asunto: Suspensión de clases. La Institución Universitaria Pascual Bravo informa que el día sábado 9 de agosto no habrá actividades académicas debido a celebración del día del maestro. Las clases se reprogramarán.","anuncio"
"Asunto: Informe de laboratorio Inglés II. Profesor Catalina Ospina solicita el informe de la práctica 5 antes del 21 de julio. Formato APA, máximo 10 páginas.","tarea"
"Asunto: Beca de excelencia otorgada. Felicitaciones, ha sido seleccionado como beneficiario de la beca de excelencia académica del Pascual Bravo para el periodo 2025-2.","logro"
"Asunto: Evento de bienvenida primer semestre. La Institución da la bienvenida a los nuevos estudiantes el próximo martes con actividades de integración.","evento"
"Asunto: Horario biblioteca extendido. Durante temporada de exámenes, la biblioteca extiende su horario hasta las 10 PM de lunes a viernes.","otro"
"Asunto: Premio mejor estudiante carrera. Ha sido nombrado mejor estudiante de Diseño Industrial del semestre. La ceremonia de entrega será el 9 de junio.","logro"
"Asunto: Reciclaje campus. Únete al programa de reciclaje del Pascual Bravo. Puntos ecológicos disponibles en todos los bloques.","otro"
"Asunto: Cuestionario Mecánica de Materiales. Cuestionario disponible en Moodle sobre los temas de circuitos RLC. Fecha límite: miércoles a las 11:59 PM.","tarea"
"Asunto: Notas sustentación proyecto. Las notas de la sustentación del proyecto integrador fueron publicadas por el profesor Diego Alejandro Muñoz.","nota"
"Asunto: Doble titulación con universidad de España. Nueva oportunidad: programa de doble titulación con la Universidad de Múnich en España. Reuniones informativas próximamente.","intercambio"
"Asunto: Suspensión de clases. La Institución Universitaria Pascual Bravo informa que el día lunes 23 de febrero no habrá actividades académicas debido a celebración del día del maestro. Las clases se reprogramarán.","anuncio"
"Asunto: Mención honorífica. El consejo académico le otorga mención honorífica por su trabajo de grado titulado 'Diseño de prótesis 3D'.","logro"
"Asunto: Calificación proyecto final. Tu nota del proyecto final de Inglés I ya está disponible. Comentarios y retroalimentación en Moodle.","nota"
"Asunto: Aviso seguridad campus. La oficina de Seguridad informa nuevas medidas de control de acceso al campus. Es obligatorio portar el carné estudiantil.","anuncio"
"Asunto: Reciclaje campus. Únete al programa de reciclaje del Pascual Bravo. Puntos ecológicos disponibles en todos los bloques.","otro"
"Asunto: Comunicado rectoral. Apreciada comunidad universitaria, el rector se permite informar nuevas disposiciones institucionales para el semestre 2026-1.","anuncio"
"Asunto: Feria del libro académico. Se realizará la Feria del Libro Académico con descuentos especiales en libros técnicos y de ingeniería.","evento"
"Asunto: Calificación examen final. Puedes consultar tu nota del examen final de Mecánica de Materiales en el portal estudiantil. Cualquier reclamación debe radicarse antes del 6 de diciembre.","nota"
"Asunto: Corrección de nota Automatización Industrial. Tu nota del parcial 1 de Automatización Industrial fue corregida tras la reclamación. Nueva calificación disponible en SICAU.","nota"
